Charge,Count,Percent,Category(1 violent or 0 non violent)
40614 VC-SIGN FAKE NAME:NOTICE TO CORRECT,2.0,3.627113179e-07,0
4131/2 PC-BOXING ON PROHIBITED DAYS,2.0,3.627113179e-07,0
18 930 US-ATTEMPT/MURDER:FEDERAL FACILITY,2.0,3.627113179e-07,Violent
4146 BP-OBTAIN NEEDLE/SYRINGE BY FRAUD,2.0,3.627113179e-07,0
18 912 US-FALSE IMPERSONATION:U.S.OFFICER,2.0,3.627113179e-07,0
4148 BP-CONFISCATE NDL/SYR O/S LICENSE PREMISE,2.0,3.627113179e-07,0
18 875(C) US-TRNSMT KIDNAP/ETC THRT:INTRST/ETC,2.0,3.627113179e-07,0
4163 BP-MFG/ETC FURNISH DANGEROUS DRUG/DEVICE,2.0,3.627113179e-07,0
4232 BP-FAIL MAINTAIN/ETC DANG DRUG/ETC RECRD,2.0,3.627113179e-07,0
365 PC-INNKEEPER/CARRIER REFUSE CUSTOMER,2.0,3.627113179e-07,0
424(A)3 PC-EMBEZZLEMENT BY PUBLIC OFFICER,2.0,3.627113179e-07,0
18 2261(A)(1) US-DOMESTIC VIOLENCE/STALKING,2.0,3.627113179e-07,0
424.7 PC-EMBEZZLEMENT BY PUBLIC OFFICER,2.0,3.627113179e-07,0
43 8365.14(B)(2) US-FED REG:POS C/SUB:PUB LND,2.0,3.627113179e-07,0
4322 BP-FALSE REP SECURE PHARMACY REGISTRATION,2.0,3.627113179e-07,0
18 2242(2)(B) US-SEX ABUSE:PHYS INCPABL CNSNT,2.0,3.627113179e-07,0
18 2115 US-BURGLARY OF POST OFFICE,2.0,3.627113179e-07,Property
18 1956(A)(1) US-LAUNDERING:MONETARY MEANS,2.0,3.627113179e-07,0
116.5(A) PC-JURY TAMPERING,2.0,3.627113179e-07,0
402(B) PC-INTERFERE/ETC W/LIFEGUARD:EMERGENCY,2.0,3.627113179e-07,0
182(A)(6) PC-CONSPRCY:CRIME AGAINST EXEC OFFCR,2.0,3.627113179e-07,0
18203 EL-FALSE DECLARATION OF CANDIDACY,2.0,3.627113179e-07,0
18745 PC-USE EXPLO/DEV W/INT TO COMMIT MURDER,2.0,3.627113179e-07,Violent
367D(A) PC-DUI LIQUOR OR LIQUOR & DRUGS,2.0,3.627113179e-07,0
187/190.2 PC-MURDER FIRST/SPEC CIRCUMSTANCE,2.0,3.627113179e-07,Violent
13098 UI-FAILURE TO WITHHOLD/PAY OVER TAX,2.0,3.627113179e-07,0
37 PC-TREASON,2.0,3.627113179e-07,0
11713(I) VC-DEALER DELIVER ILLEQUIPPED VEHICLE,2.0,3.627113179e-07,0
375(4) PC-USE TEAR OR MUSTARD GAS/ETC,2.0,3.627113179e-07,0
375(D) PC-USE OF TEAR/MUSTARD GAS/ETC,2.0,3.627113179e-07,0
379 PC-SELL/ETC SALVINORINA TO UNDER 18 YRS,2.0,3.627113179e-07,0
380(A) PC-SELL/ETC TOLUENE TO PERSON UNDER 18,2.0,3.627113179e-07,0
3801 FG-TAKE/POSSESS NONGAME BIRD:WRONG HOURS,2.0,3.627113179e-07,0
38010(A) VC-OFF HWY VEH FAIL DISPLAY ID PLT,2.0,3.627113179e-07,0
11713(A) VC-UNLAWF ACT:VEH DLR/MFG/TRANSP/ETC,2.0,3.627113179e-07,0
38301(A) VC-UNLAWFUL VIOLATE SPECIAL REG,2.0,3.627113179e-07,0
38310 VC-VIOL 15 MPH SPEED:CAMPGROUND/ETC,2.0,3.627113179e-07,0
186.26(C) PC-MINOR COERCE/ETC MNR:CRIM ST GANG,2.0,3.627113179e-07,0
395 PC-MARKET PRICE FRAUD,2.0,3.627113179e-07,0
311.3 PC-FURNISH OBSCENE MATTER TO MINOR,2.0,3.627113179e-07,0
311.2(C) PC-POS/DIST/ETC OBS MTR OF MNR TO MNR,2.0,3.627113179e-07,0
21235(D) VC-OP MOTOR SCOOTER:OPR UNDR 16YR,2.0,3.627113179e-07,0
264.1(B)(2) PC-RAPE:CONCERT W/FORCE:MNR 14+,2.0,3.627113179e-07,Violent
258 PC-SLANDER,2.0,3.627113179e-07,0
261(7) PC-RAPE:VICTIM THREATENED OF ARREST/ETC,2.0,3.627113179e-07,Violent
12031.5(B) PC-CARRY LOAD F/ARM:SPORT/ETC W/PR,2.0,3.627113179e-07,0
261(A)(4)(B) PC-RAPE:VICTIM NOT AWARE,2.0,3.627113179e-07,Violent
262(A)(4) PC-RAPE OF SPOUSE:THREAT RETALIATION,2.0,3.627113179e-07,Violent
2353 FG-IMPORT/ETC UNDECLARED WILDLIFE,2.0,3.627113179e-07,0
23302(A) VC-PERSON FAIL TO PAY TOLL/ETC,2.0,3.627113179e-07,0
264(C)(2) PC-RAPE:MINOR 14 YEARS OR OLDER,2.0,3.627113179e-07,Violent
26534 HS-SELL/DELIVER/ETC ADULTERATED FOOD,2.0,3.627113179e-07,0
27491.3 GC-TAMPER/ETC LOCK/ETC:DECEASED PROP,2.0,3.627113179e-07,0
12401 HS-FIRE GUN NEAR EXPLOSIVE PLANT,2.0,3.627113179e-07,0
12403.7(A)(8) PC-TEAR GAS WEAPON VIOLATION,2.0,3.627113179e-07,0
12403.7(B) PC-NARC ADDICT POSS/ETC TEARGAS,2.0,3.627113179e-07,0
266D PC-RECEIVE MONEY FOR PROSTITUTION,2.0,3.627113179e-07,0
266I(B) PC-PANDERING OTHER MINOR PERSON,2.0,3.627113179e-07,0
270A PC-NONSUPPORT OF WIFE,2.0,3.627113179e-07,0
590 PC-REMOVE/ETC GUIDE POST/ETC,2.0,3.627113179e-07,0
12022.3 PC-POSS/USE DEAD WEAPON/SEX OFFENSE,2.0,3.627113179e-07,0
25659.5(D) BP-BUY KEG BEER W/FALSE ID,2.0,3.627113179e-07,0
243(C) PC-BATTERY PO/EMERGENCY PRSNL/ETC W/INJ,2.0,3.627113179e-07,0
25609 BP-SELL/ETC SUBSTITUTE BRAND OF LIQUOR,2.0,3.627113179e-07,0
1205(A) PC-JUDGEMENT IMPOSING PAYMENT OF FINE,2.0,3.627113179e-07,0
245.5(C) PC-ASSAULT SCH EMP W/STUN GUN/TASER,2.0,3.627113179e-07,0
12070 PC-UNLIC BUSNES SELL/ETC CONCEAL FIREARM,2.0,3.627113179e-07,0
245.5(B) PC-ASSAULT W/FIREARM ON SCH EMPLOYEE,2.0,3.627113179e-07,0
245.5 PC-ADW/ETC ON SCHOOL EMPLOYEE,2.0,3.627113179e-07,0
120600 HS-REFUSE INFO/EXPOSE/ETC PERSON TO VD,2.0,3.627113179e-07,0
248 PC-LIBEL,2.0,3.627113179e-07,0
25106(A) VC-FRONT FENDER/COWL LAMP VIOLATION,2.0,3.627113179e-07,0
24407(A) VC-HIGHBEAM PROJECT 350 FEET,2.0,3.627113179e-07,0
25135 PC-F/A:RESIDENCE PROHIB PRSN RESIDES,2.0,3.627113179e-07,0
12100(A) PC-SELL CONCEALABLE FIREARM TO MINOR,2.0,3.627113179e-07,0
24310 PC-MFG/SALE/ETC CAMO F/ARM CONTAINER,2.0,3.627113179e-07,0
243.5(A) PC-ASSAULT/BATTERY ON SCHOOL PROPERTY,2.0,3.627113179e-07,0
25191(B)(5) HS-TRNSP HAZ WASTE W/O MANIFEST,2.0,3.627113179e-07,0
12101(A)(4) HS-TRANSPORT EXPLOSIVE W/O PERMIT,2.0,3.627113179e-07,0
25200(B)(3) PC-F/A ACCES BY CHLD:TKN TO SCHOOL,2.0,3.627113179e-07,0
25230(A) CC-INVESTMNT ADVISER W/OUT CERT,2.0,3.627113179e-07,0
25250.5 HS-IMPROP DISPOSAL/ETC OF USED/ETC OIL,2.0,3.627113179e-07,0
274 PC-ABORTION,2.0,3.627113179e-07,0
22810(D) PC-MINOR POS/ETC:TR GAS/TR GAS WPN,2.0,3.627113179e-07,0
21452(B) VC-PED FAIL RESPOND SIGNAL LIGHT,2.0,3.627113179e-07,0
21628(B) BP-INCOMPLET SECHND DLR/ETC RPT:PD/SD,2.0,3.627113179e-07,0
290(E)(2) PC-FAIL REG/REREGS:AFTR RELS,2.0,3.627113179e-07,0
21760(B) VC-PASS BIKE UNSAFE DISTANCE:SIZE/ETC,2.0,3.627113179e-07,0
290(G)(7) PC-SEX REG:FAIL PRVD PROF RESID,2.0,3.627113179e-07,0
290(G)(9) PC-FAIL PRVD REQ REG INFO TO DOJ,2.0,3.627113179e-07,0
21707 VC-UNAUTHORIZED VEHICLE IN FIRE AREA,2.0,3.627113179e-07,0
21665(B) BP-SWAP MEET VENDOR FAIL TO HAVE RPTS,2.0,3.627113179e-07,0
29180(C) PC-OWN FIREARM W/O SERIAL NUMBER,2.0,3.627113179e-07,0
21636(A) BP-SECHND DLR/ETC ILLEGLY DISP:PROP,2.0,3.627113179e-07,0
21606(A) BP-JUNK DLR/ETC FAIL TO KEEP RECORDS,2.0,3.627113179e-07,0
27500(B) PC-SELL/ETC FIREARM:PROHIBITED CLASS,2.0,3.627113179e-07,0
216 PC-GIVE POISON W/INTENT TO KILL,2.0,3.627113179e-07,0
12681 HS-ILLEGAL SALE OF FIREWORKS,2.0,3.627113179e-07,0
3002 WI-ESCAPE:NARCOTIC COMMITMENT,2.0,3.627113179e-07,0
30210(A) PC-MFG/SALE/ETC AMMO:FLECHETTE DART,2.0,3.627113179e-07,0
21466.5 VC-LIGHT ON HWY:IMPAIR DRIVER VISION,2.0,3.627113179e-07,0
21465 VC-UNAUTH DSPLY TRAFFIC DEVICE/SIGN,2.0,3.627113179e-07,0
30473 RT-CNTRFEIT STAMP/ETC:EVAD TAX IMPOSED,2.0,3.627113179e-07,0
30475(B) RT-TRANSP CIG/ETC NO PRMT/ETC:EVAD TX,2.0,3.627113179e-07,0
290 PC-290 PC REG REQUIRED FOR PROBATION,2.0,3.627113179e-07,0
219 PC-TRAIN WRECKING,2.0,3.627113179e-07,0
289.5 PC-PENTRATN:PENIS/FRGN OBJ:SPEC CIRC,2.0,3.627113179e-07,0
289(D)(2) PC-SEX PEN:VIC UNAWARE ACT OCC,2.0,3.627113179e-07,0
22615(B) PC-MISSING MFG # ON STUN GUN,2.0,3.627113179e-07,0
27603 HS-IMPROP PROTECT FOOD FROM CONTAMINATN,2.0,3.627113179e-07,0
27605 VC-OPERATE UNAUTHORIZED POLICE VEHICLE,2.0,3.627113179e-07,0
27802(B) VC-SELL/USE SFTY HELMET VIOLATION,2.0,3.627113179e-07,0
22515(A) VC-FAIL SET BRK/ETC:UNATT VEH,2.0,3.627113179e-07,0
2795(A) BP-PRACTICE NURSING W/O LICENSE,2.0,3.627113179e-07,0
280(A) PC-CONCEAL/ETC ADOPTABLE CHILD:CA,2.0,3.627113179e-07,0
22435.2(D) BP-ABANDON SHOPPING/LAUND CART,2.0,3.627113179e-07,0
28000 VC-EMERGENCY EXIT VIOL:VAN REFRIGERATOR,2.0,3.627113179e-07,0
28250(A)(2) PC-KNWLY FURN INCORRECT INFO REG,2.0,3.627113179e-07,0
2878.5(A) BP-LVN FURN/ETC NARCOTIC/DANG DRUG,2.0,3.627113179e-07,0
288(C) PC-LEWD/LASCIV ACT W/CHILD OF 14/15YRS,2.0,3.627113179e-07,0
12556(C) PC-IMITATION FIREARM:3+VIOL,2.0,3.627113179e-07,0
2885 BP-IMPERSONATE LICENSED VOCATIONAL NURSE,2.0,3.627113179e-07,0
12020.1 PC-POSS/ETC COMPOSITE KNUCKLES,2.0,3.627113179e-07,0
22110 VC-METHOD OF SIGNALING VIOLATION,2.0,3.627113179e-07,0
22104 VC-TURN BY FIRE STATION VIOLATION,2.0,3.627113179e-07,0
4401 HS-DUMP GARBAGE IN NAVIGABLE WATERS,2.0,3.627113179e-07,0
12072(A)(2) PC-SELL/ETC FIREARM:PROHIB CLASS,2.0,3.627113179e-07,0
5385 PU-FAIL DISPLAY CLASS ID:CHARTER CARRIER,2.0,3.627113179e-07,0
11207 HS-UNAUTH FILL/ETC CNTL SUB PRESCRIPTN,2.0,3.627113179e-07,0
484A(B)(3) PC-ILLEGAL USE CREDIT CARD,2.0,3.627113179e-07,0
490.4(A)(4) PC-ORG RTL THEFT ORGANIZES,2.0,3.627113179e-07,0
17410 WI-FRAUDULENTLY BUY/ETC WELFARE VOUCHER,2.0,3.627113179e-07,0
490.4(A)(3) PC-ORG RETAIL THEFT:AGENT,2.0,3.627113179e-07,0
14 4306(A) CA-CA REGS:POSS/ETC PLANT/ETC,2.0,3.627113179e-07,0
551(B) PC-DLR ILL WAIVE INS DEDUCT:AUTO REPAIR,2.0,3.627113179e-07,0
5515(A)(1) FG-TAKE FULLY PROTECTED FISH,2.0,3.627113179e-07,0
49 46504 US-INTERFERE WITH FLIGHT CREW/ETC,2.0,3.627113179e-07,0
1633 IC-ACT/ETC AS INS AGENT/ETC W/O LICENSE,2.0,3.627113179e-07,0
484A(C) PC-USE REVOKED CREDIT CARD,2.0,3.627113179e-07,0
554 PC-TRESPASS:POSTED PROPERTY,2.0,3.627113179e-07,0
17511.3 BP-FAILURE TO REG AS TELEPHONIC SELLR,2.0,3.627113179e-07,0
114070 HS-ADD SULFITE TO POTENTIALLY HAZ FOODS,2.0,3.627113179e-07,0
532F(A)(1) PC-MORTGAGE FRAUD:DELIB MSREP,2.0,3.627113179e-07,0
114100 HS-LIQUID WASTE DISPOSAL VIOL,2.0,3.627113179e-07,0
499C PC-THEFT AUTOMOBILE TIRES,2.0,3.627113179e-07,0
554(E) PC-TRESPASS:WATER FACILITY,2.0,3.627113179e-07,0
17512 PC-PERMIT PRSN CARRY F/ARM INTO VEHICLE,2.0,3.627113179e-07,0
481.1 PC-POSS COUNTERFEIT/ETC FARE MEDIA,2.0,3.627113179e-07,0
11400 PC-CRIMINAL SYNDICALISM,2.0,3.627113179e-07,0
17200 FC-ENGAGE IN BUSINESS W/OUT LICENSE,2.0,3.627113179e-07,0
1460(B) SH-CHANGE ENCROACHMENT W/O PERMIT,2.0,3.627113179e-07,0
171F PC-UNAUTH CONDUCT/ETC IN STATE CAPITOL,2.0,3.627113179e-07,0
539 PC-FALSE CERT:HRS COMMUNITY SERVICE,2.0,3.627113179e-07,0
171.5(C)(8) PC-POS IN AIRPRT:FRAME OF FIREARM,2.0,3.627113179e-07,0
1596.80 HS-OPERATE CHILD CARE FACILITY W/O LIC,2.0,3.627113179e-07,0
11383(B)(1) HS-POSS PRECURSOR:INT:MFG PCP/ETC,2.0,3.627113179e-07,0
11383(C)(4) HS-POSS SUBSTANCES TO MFG CNTL SUB,2.0,3.627113179e-07,0
48454(1) EC-PARENT FAIL COMPEL MNR CONT ED,2.0,3.627113179e-07,0
11383(G) HS-POSS CHEM W/INTENT MFG METH,2.0,3.627113179e-07,0
49602 PR-CREMATE/ETC GARBAGE/ETC,2.0,3.627113179e-07,0
1577 WI-FALSE STATEMENT TO OBTAIN AID,2.0,3.627113179e-07,0
171B(A)(6) PC-POSS/ETC BB/PELLET GUN:PUB BLDG,2.0,3.627113179e-07,0
11357.5(A) HS-POSSESS SYNTHETIC CANNABINOID,2.0,3.627113179e-07,0
171.5(C)(7) PC-POS IN AIRPORT:REPLICA F/ARM,2.0,3.627113179e-07,0
542 PC-OBTAIN FORGED RATION COUPON/STAMPS/ETC,2.0,3.627113179e-07,0
14010 FA-SELL/ETC RSTRCT MAT TO PRSN W/O PERMT,2.0,3.627113179e-07,0
14 4312(E) CA-CA REG:DOG LEASH REGULATION,2.0,3.627113179e-07,0
527 PC-SELL/ETC FALSE COURT DOCUMENT,2.0,3.627113179e-07,0
468 PC-BUY/SELL SNIPERSCOPE,2.0,3.627113179e-07,0
14 4355 CA-CA REG:OPR/ETC VEH OFF ROAD,2.0,3.627113179e-07,0
466.9(B) PC-USE CODE GRAB DEV:VEH ALARM:CRIME,2.0,3.627113179e-07,0
11362.4(B) HS-SMOKE MARIJ WHERE TOBACO PROHIB,2.0,3.627113179e-07,0
14107.2 WI-SOLICIT/OFFER/ETC KICKBACK/ETC:AID,2.0,3.627113179e-07,0
11411(B) PC-TERIZ:PLACE/ETC SYM/ETC PROP W/PR,2.0,3.627113179e-07,0
166(A)(6) PC-CONTEMPT:JUROR DISOBEY CS RESRCH,2.0,3.627113179e-07,0
4532(A)(3) PC-ESCAPE:FAIL RETURN ON TIME:JAIL,2.0,3.627113179e-07,0
11418.1 PC-MAIL/ETC:FALSE WPN MASS DEST,2.0,3.627113179e-07,0
151(A)(2) PC-ADVOCATE KILL/INJURE P.O. W/INJ,2.0,3.627113179e-07,0
484H PC-GIVE GOODS:ILLEGAL CREDIT CARD,2.0,3.627113179e-07,0
168 PC-REVEAL INFORMATION BEFORE ARREST,2.0,3.627113179e-07,0
1768.7(A) WI-ATT/ESCAPE CYA W/FORCE OR VIOL,2.0,3.627113179e-07,0
151 PC-ADVOCATE KILLING/INJURING POLICE OFCR,2.0,3.627113179e-07,0
1768.7(B) WI-ATEMPT/ESCAPE/ETC CYA:W/FORCE/ETC,2.0,3.627113179e-07,0
13387(A)(5) WC-POLLUTE SEWER SYS W/HAZ SUB,2.0,3.627113179e-07,0
11265(A) WI-FALSE INFO:ANNUAL AID ALLOTMENT,2.0,3.627113179e-07,0
484I(A) PC-POSSESS INCOMPLETE CREDIT CARD,2.0,3.627113179e-07,0
146G(A)(1) PC-PO/ETC DISCLOSE INFORMATION,2.0,3.627113179e-07,0
"451.5(A)(2)(A) PC-AGG ARSON:+$5,000,000PRP DMG",2.0,3.627113179e-07,Property
500 PC-FAIL TRANSF $ FOREIGN COUNTRY,2.0,3.627113179e-07,0
11300 PC-SOLICIT VISIT TO GAMBLING SHIP,2.0,3.627113179e-07,0
18 115 US-INFLU/ETC FED OFCL:THREAT/ETC FAMILY,2.0,3.627113179e-07,0
148.2(2) PC-DISOBEY FIREMAN/PUB OFCR ORDERS,2.0,3.627113179e-07,0
502 VC-MISDEMEANOR DRUNK/NARCOTIC DRIVING,2.0,3.627113179e-07,0
487(B)(3) PC-GRAND THEFT BY SERVANT/ETC $950+,2.0,3.627113179e-07,0
11460(A) PC-ILL ASEMBLY:PARAMILITARY:WPN PRAC,2.0,3.627113179e-07,0
587.1(A) PC-MOVE LOCOMOTIVE W/O AUTHORIZATN,2.0,3.627113179e-07,0
146D PC-SELL/ETC BADGE/ETC FOR FAVORD TREATMNT,2.0,3.627113179e-07,0
481 VC-HIT AND RUN/PROPERTY DAMAGE,2.0,3.627113179e-07,0
499C(B)(2) PC-THEFT OF TRADE SECRETS:FRAUD,2.0,3.627113179e-07,0
556(A)(3) IC-PREPARE FALSE DOC RE INSUR CLAIM,2.0,3.627113179e-07,0
4572 PC-VAGRANT ON PRISON GROUNDS,2.0,3.627113179e-07,0
11411(C) PC-TERROR:BURN/ETC CROSS/ETC:PROP/SCH,2.0,3.627113179e-07,0
11411(C) PC-TERORIZE:BURN/ETC REL SYM/ETC:PROP,2.0,3.627113179e-07,0
560.2 PC-BAILEE DELIVER GOODS UNLAWFULLY,2.0,3.627113179e-07,0
484E(B) PC-ACQUIRE ACCESS CARD 4+ PERSONS,2.0,3.627113179e-07,0
534 PC-SPOUSE SELL LAND W/O PERMISSION,2.0,3.627113179e-07,0
499C(B)(3) PC-THEFT OF TRADE SECRETS:ACCESS,2.0,3.627113179e-07,0
14 507(A) CA-CA REG:HUNT VIO:MIGRATRY GAME BRD,2.0,3.627113179e-07,0
146C PC-ILLEGAL USE PEACE OFFICER/ETC NAME,2.0,3.627113179e-07,0
537(C)(2) PC-DEFRAUD INKEEP/ETC:FORCE/ETC,2.0,3.627113179e-07,0
14 28.55(B) CA-CA REG:ROCKFISH:LIMIT VIOLATION,2.0,3.627113179e-07,0
502.8(E) PC-POS 10+ ILL TELCOM EQUIP:SELL/ETC,2.0,3.627113179e-07,0
13376 WC-FAIL TO RPT/ETC WASTE:NAVIGABLE WATER,2.0,3.627113179e-07,0
4536(A) PC-MDSO ESCAPE:MENTAL HEALTH FACILITY,2.0,3.627113179e-07,0
22610(C)(1) PC-ILL SELL/ETC STUN GUN:MINOR -16,1.0,1.813556589e-07,0
22658(K)(1) VC-FAIL ACCEPT VALID PAYMENT,1.0,1.813556589e-07,0
12550 PC-SELL MINOR FIREARM W/O PARENT CONSENT,1.0,1.813556589e-07,0
14 6697(A) CA-CA REG:NEGLIGENT OPERATOR,1.0,1.813556589e-07,0
SOVEREIGNTY,1.0,1.813556589e-07,0
2261 VC-IMPERSONATE CHP OFFICER,1.0,1.813556589e-07,0
22515 VC-UNATTENDED VEHICLE VIOLATION,1.0,1.813556589e-07,0
SODOMY,1.0,1.813556589e-07,0
22435.12 BP-USE UNIDENT VEH:RETRV SHOP CART,1.0,1.813556589e-07,0
8 1328 US-IMPORT ALIEN IMMORAL PURPOSE,1.0,1.813556589e-07,0
12611 BP-PACK/ETC COMODS:NON-CONFORM CONTAINER,1.0,1.813556589e-07,0
8278 FG-TAKE/ETC UNDERSIZED/ETC DUNGENESS CRAB,1.0,1.813556589e-07,0
136.7 PC-SEX OFNDR GIV OTHR PRSNR WIT/ETC INFO,1.0,1.813556589e-07,0
220/264.1 PC-ASSLT TO RAPE IN CONCRT FORC/VIOL,1.0,1.813556589e-07,Violent
12590(A)(2) PC-PROHIBITED ACTS:FIREARM,1.0,1.813556589e-07,0
146A(B)(2) PC-IMPERSONATE PUB OFCR:INTIMIDATE,1.0,1.813556589e-07,0
219.3 PC-THROW OBJECT FROM TOLL BRIDGE,1.0,1.813556589e-07,0
21806(C) VC-PEDSTRN FAIL 2 YLD/ETC:EMERG VEH,1.0,1.813556589e-07,0
14166(C) PC-STRUCTURING MONETARY TRANSACTION,1.0,1.813556589e-07,0
146E PC-DISCLOSE P.O./ETC FAM ADR/PHONE NBR,1.0,1.813556589e-07,0
RET RCU/RETURN RECOMMITMENT UNIT,1.0,1.813556589e-07,0
8394 FG-TAKE SWORDFISH W/O PERMIT,1.0,1.813556589e-07,0
PURSE SNATCH,1.0,1.813556589e-07,0
21720 VC-POCKET BIKES;OPR VEH PROHIBITED AREA,1.0,1.813556589e-07,0
853.5 PC-REFUSE:SIGN/BE FINGERPRINTED/NO ID,1.0,1.813556589e-07,0
SAFEKEEPING,1.0,1.813556589e-07,0
141(B) PC-PO ALT/ETC PHYSICAL MATTER W/INTENT,1.0,1.813556589e-07,0
12551 PC-SELL MINOR BB DEVICE,1.0,1.813556589e-07,0
8101(A) WI-SELL/ETC DEADLY WPN:MENTAL PERSON,1.0,1.813556589e-07,0
22444(D) BP-UNLAW CHARGE REFERRAL FEE,1.0,1.813556589e-07,0
14 700(B) CA-CA REG:INVALID HUNTING LICENSE,1.0,1.813556589e-07,0
22442.2(A)(3) BP-IMG CNSLT:POST TOTAL SRVC FEE,1.0,1.813556589e-07,0
14023 WI-FAIL GIVE NOTICE OTHR HLTH CARE SERV,1.0,1.813556589e-07,0
12551 PC-SELL MINOR FIREARM/AIR GUN/GAS GUN,1.0,1.813556589e-07,0
14023(A) WI-FAIL DISCLOSE OTHER HEALTH CARE,1.0,1.813556589e-07,0
8101(C) HS-DESTROY/ETC CEMETERY/ETC PROP,1.0,1.813556589e-07,0
14025 WI-PURCHASE/ETC MEDI-CAL CARD/ETC,1.0,1.813556589e-07,0
22753(A) BP-UNAUTH POSS GROCERY PALLET/ETC,1.0,1.813556589e-07,0
22430(A) BP-MFG/SELL/ETC DECEPTIVE ID,1.0,1.813556589e-07,0
2242.1(A) BP-PRESCRIBE DANG DRUG:INTERNET,1.0,1.813556589e-07,0
22409 VC-EXCEED SPEED FOR TIRE/WEIGHT,1.0,1.813556589e-07,0
8105 WI-FIREARM PROHIBITION,1.0,1.813556589e-07,0
12553(B) PC-MANUFACTURER/ETC NOT COMPLY W/LAW,1.0,1.813556589e-07,0
227 PC-DUELS,1.0,1.813556589e-07,0
FALSE PRETENSES,1.0,1.813556589e-07,0
14 507.1 CA-CA REG:HUNTING:USE WRONG SHOT,1.0,1.813556589e-07,0
731 SH-VEH/ETC FOR SALE/ETC ON HIGHWAY,1.0,1.813556589e-07,0
12101(A)(2) HS-SELL/ETC EXPLOSIVE W/O PERMIT,1.0,1.813556589e-07,0
12101(A)(3) HS-TRANSP EXPLOSIVES W/O PERMIT,1.0,1.813556589e-07,0
243.10(A) PC-BATT AGAINST MBR US ARMED FORCES,1.0,1.813556589e-07,0
14 29.15(H) CA-CA REG:NO ABALONE REPORT CARD,1.0,1.813556589e-07,0
12101(A)(5) HS-EXPLOSIVE DEPOT W/O PERMIT,1.0,1.813556589e-07,0
VIOLATE PROBATION/FELONY,1.0,1.813556589e-07,0
VIOLATE NATIONAL FIREARMS ACT,1.0,1.813556589e-07,0
12101(A)(5) HS-USE EXPLOSIVE WITHOUT PERMIT,1.0,1.813556589e-07,0
VAGRANCY,1.0,1.813556589e-07,0
12101(A)(7) HS-EXPLOSIVE VEH IN UNSAFE SPOT,1.0,1.813556589e-07,0
7161(B) BP-MISREPRESENT $ HOME IMPROVEMENT/ETC,1.0,1.813556589e-07,0
12101.5 HS-FURNISH EXPLOSIVE TO MINOR,1.0,1.813556589e-07,0
14 4302 CA-CA REGS:USE STATE PARK W/O FEE,1.0,1.813556589e-07,0
12125(A) PC-MFG/ETC UNSAFE HANDGUN,1.0,1.813556589e-07,0
12281(J) PC-FAILURE TO COMPLY:SKS RIFLE,1.0,1.813556589e-07,0
14 29.15(B) CA-CA REG:TAKE ABALONE:NOT SEASON,1.0,1.813556589e-07,0
14 29.05(C) CA-CA REG:INVERTEBRATE:EQUIP VIO,1.0,1.813556589e-07,0
24406 VC-LIGHT DIMMER SWITCH VIOLATION,1.0,1.813556589e-07,0
12076 PC-BUY CONCEALABLE FIREARM W/FALSE ID,1.0,1.813556589e-07,0
138(B) PC-WITNESS RECEIVE/ETC BRIBE,1.0,1.813556589e-07,0
14 190 CA-CA REG:FISHING ACTIVITY RECORD VIOL,1.0,1.813556589e-07,0
WICC:CDC HOUSED FOR OTHER STATE,1.0,1.813556589e-07,0
7028.16 BP-UNLIC CONTRCTR:DUR ST EMERG,1.0,1.813556589e-07,0
14 257.5 CA-CA REG:TAKE GAME BIRD/MAMMAL:BAIT,1.0,1.813556589e-07,0
12072(D) PC-UNLIC SELL/TRANS/ETC CONC F/ARM,1.0,1.813556589e-07,0
704 WI-DIAGNOSTIC COMMITMENT UP TO 90 DAYS,1.0,1.813556589e-07,0
707(B) WI-FIREARM PROHIBITION,1.0,1.813556589e-07,0
12082 PC-DEALER VIOLATE SALE/ETC REQ:FIREARM,1.0,1.813556589e-07,0
24410(A) VC-SINGLE BEAM:PROPER ADJUSTMENT,1.0,1.813556589e-07,0
14 27.25 CA-CA REG:TAKE MARINE LIFE W/O PERMIT,1.0,1.813556589e-07,0
14 27.60 CA-CA REGS:TAKE OVER LIMIT OF FISH,1.0,1.813556589e-07,0
14 27.80(A)(2) CA-CA REG:SALMON:METH OF TAKE,1.0,1.813556589e-07,0
14 28.15(B) CA-CA REGS:EXCEED SIZE:HALIBUT,1.0,1.813556589e-07,0
729(A) BP-PSYCTHRPS/ETC SEX EXPLOIT CLIENT/ETC,1.0,1.813556589e-07,0
TRUANCY,1.0,1.813556589e-07,0
22810(C) PC-SELL/FURNISH TEAR GAS TO MINOR,1.0,1.813556589e-07,0
123(A) BP-SUBVERT LICENSING EXAM,1.0,1.813556589e-07,0
23114(B)(1) VC-TRANSP AGGREGATE:CARGO VIOL,1.0,1.813556589e-07,0
23113(A) VC-FAIL REMOVE SPILLED MATERIAL,1.0,1.813556589e-07,0
12404 HS-ABANDON EXPLOSIVES,1.0,1.813556589e-07,0
23109.1 VC-ILLEGAL SPEED CONTEST CAUSE INJURY,1.0,1.813556589e-07,0
778 WI-PETITION MOD COURT ORD TERM JURISD,1.0,1.813556589e-07,0
12450 PC-POSS/ETC TEAR GAS/TEAR GAS WEAPON,1.0,1.813556589e-07,0
